Date,TSLA
2011-04-13,1.1295189733312698
2011-04-14,0.8388340633915661
2011-04-15,1.7350394844375912
2011-04-18,-2.173531691854271
2011-04-19,0.5179950988630513
2011-04-20,2.3179622447033923
2011-04-21,3.772592760600603
2011-04-25,-1.317581227601489
2011-04-26,2.0255767379058605
2011-04-27,0.5554536880567187
2011-04-28,2.11920428660518
2011-04-29,-0.21715255466015718
2011-05-02,-0.5449599457101124
2011-05-03,-2.1355977118143166
2011-05-04,-0.6721440785027476
2011-05-05,-0.9410603060889984
2011-05-06,2.539327522304199
2011-05-09,2.8713775806093413
2011-05-10,1.4936262200895585
2011-05-11,-4.5495197555265765
2011-05-12,2.192266553586621
2011-05-13,-0.4346266339453695
2011-05-16,-3.509168374423086
2011-05-17,-2.435391999057894
2011-05-18,1.4911393372466508
2011-05-19,6.785350045637912
2011-05-20,-0.818925833094998
2011-05-23,-4.198484615709132
2011-05-24,-0.37357264060658113
2011-05-25,8.119381360461377
2011-05-26,1.710593192559811
2011-05-27,0.2371868331261441
2011-05-31,1.976921681343718
2011-06-01,-5.524756840440069
2011-06-02,0.8379955793429259
2011-06-03,4.653615262282952
2011-06-06,-4.862453615052515
2011-06-07,-1.1564914946765779
2011-06-08,-4.506061843754188
2011-06-09,1.8268538478361973
2011-06-10,0.8651775056632064
2011-06-13,2.025301785958835
2011-06-14,0.5962112493748812
2011-06-15,-4.578801001535031
2011-06-16,-3.0473953112410026
2011-06-17,0.0
2011-06-20,-1.866386566503577
2011-06-21,5.679507115734035
2011-06-22,-1.1691573340218435
2011-06-23,1.8208595175824283
2011-06-24,-0.5064896548659827
2011-06-27,-0.39976644636602304
2011-06-28,2.339476724076259
2011-06-29,0.6383045051754355
2011-06-30,2.926018214272497
2011-07-01,-0.3783171957037869
2011-07-05,0.41265609656240143
2011-07-06,-0.6196213882676248
2011-07-07,2.624087133899134
2011-07-08,-3.1433883780586527
2011-07-11,-1.6095727256328887
2011-07-12,-0.6369429544732547
2011-07-13,1.6546569552335977
2011-07-14,-3.662595049501089
2011-07-15,-0.1087139370116635
2011-07-18,-1.277194485378594
2011-07-19,2.3948915085009443
2011-07-20,2.828078014282834
2011-07-21,0.03481559283912584
2011-07-22,2.0349351425953652
2011-07-25,-2.769335736975868
2011-07-26,-1.7348267087013591
2011-07-27,-1.2940535120052876
2011-07-28,1.899342216121996
2011-07-29,0.0
2011-08-01,2.1075575553252124
2011-08-02,-5.098215296619597
2011-08-03,-0.5134207134614834
2011-08-04,-9.439133394753775
2011-08-05,-2.082127854542038
2011-08-08,-2.5064019214976416
2011-08-09,5.833300347065521
2011-08-10,-5.074757911405781
2011-08-11,6.027897173696364
2011-08-12,3.9144492793393395
2011-08-15,-0.3045080205423306
2011-08-16,-0.49686656766883147
2011-08-17,-1.039871104033194
2011-08-18,-6.27078776301427
2011-08-19,-8.424180356302273
2011-08-22,-1.5820008551334717
2011-08-23,4.498683580957776
2011-08-24,3.8868495940209447
2011-08-25,-3.235657311046093
2011-08-26,2.6474403634551935
2011-08-29,4.046775209668685
2011-08-30,-0.3242645656439889
2011-08-31,0.4455977234652143
2011-09-01,-3.0367319724373285
2011-09-02,-3.9520781124410695
2011-09-06,-0.565117338160353
2011-09-07,3.8482777840512314
2011-09-08,-0.9694316880291108
2011-09-09,-2.748157248675348
2011-09-12,-0.3925800480452642
2011-09-13,5.1118415761298674
2011-09-14,1.0739870749429146
2011-09-15,1.9528727972827158
2011-09-16,3.8724515341763235
2011-09-19,-0.11634522560374864
2011-09-20,0.9270004455675153
2011-09-21,-0.6170652570601609
2011-09-22,-0.8546649395924868
2011-09-23,2.884257358985698
2011-09-26,-3.314404281878739
2011-09-27,2.59153984490955
2011-09-28,-6.303802919216209
2011-09-29,-1.929826205415188
2011-09-30,1.1131844198703216
2011-10-03,-2.7433159668510543
2011-10-04,-0.2954450888545051
2011-10-05,6.978157893008227
2011-10-06,6.078689240711691
2011-10-07,0.11121268802394854
2011-10-10,3.2443545228975967
2011-10-11,-0.9731561738940773
2011-10-12,0.6857626763457819
2011-10-13,0.5023674860654599
2011-10-14,0.39291207770144004
2011-10-17,-2.2715988034763415
2011-10-18,3.300141649416265
2011-10-19,-2.7545805772686016
2011-10-20,-0.8377241558109042
2011-10-21,2.492453138421019
2011-10-24,1.8381186978442265
2011-10-25,-1.0563470528163674
2011-10-26,-0.9603493807070623
2011-10-27,2.7495592902872996
2011-10-28,3.78691061816918
2011-10-31,-1.6880751798496325
2011-11-01,-1.682456408329852
2011-11-02,-0.5903640807008456
2011-11-03,12.27630658812165
2011-11-04,-0.4631777748926474
2011-11-07,-3.2717484477150243
2011-11-08,1.8064237243454258
2011-11-09,-3.061469285270855
2011-11-10,1.4467364171225465
2011-11-11,7.113974150800982
2011-11-14,-1.256367414824019
2011-11-15,2.114732425022499
2011-11-16,2.933257444388481
2011-11-17,-3.6728168879671284
2011-11-18,-3.2591918850809996
2011-11-21,-2.6104654204342976
2011-11-22,0.9713570651185865
2011-11-23,-1.9521852454118396
2011-11-25,0.6655041172076613
2011-11-28,2.8030456082660935
2011-11-29,-2.5191765807034505
2011-11-30,3.0704834390869977
2011-12-01,-0.4285629831297426
2011-12-02,2.1245307262959043
2011-12-05,3.3080528587706963
2011-12-06,1.2989055691130316
2011-12-07,-1.9693886454713274
2011-12-08,-10.15007208644249
2011-12-09,0.48441843562857867
2011-12-12,-2.0505223480911408
2011-12-13,-3.207760195423772
2011-12-14,-3.1737606602431216
2011-12-15,0.3149630977376911
2011-12-16,-2.1901064110652837
2011-12-19,-0.896885293908336
2011-12-20,0.5390843438307659
2011-12-21,-1.189843931289195
2011-12-22,0.7227876009787061
2011-12-23,0.46705633031048727
2011-12-27,2.373070515182296
2011-12-28,-0.2102348552662105
2011-12-29,0.7686662864402056
2011-12-30,-0.5934555469970536
2012-01-03,-1.6949592561934992
2012-01-04,-1.3264414195889478
2012-01-05,-2.1521708088481253
2012-01-06,-0.7773464447392079
2012-01-09,1.2555701753258277
2012-01-10,1.3486301172495878
2012-01-11,2.184524190600374
2012-01-12,0.07080374318354055
2012-01-13,-21.477163635965123
2012-01-17,15.458937444735504
2012-01-18,0.7863770686175053
2012-01-19,-0.18665150781779913
2012-01-20,-0.5997255607997091
2012-01-23,0.6371051186389258
2012-01-24,2.3990593728050515
2012-01-25,1.986007059287694
2012-01-26,3.4091816621149915
2012-01-27,1.3386175984792612
2012-01-30,0.8149468729864933
2012-01-31,-1.7053482541269642
2012-02-01,1.739176286218884
2012-02-02,2.2397836085850513
2012-02-03,2.9318144822844943
2012-02-06,2.065179616239239
2012-02-07,-0.6308937152268919
2012-02-08,1.0388919238713943
2012-02-09,2.0152353669375636
2012-02-10,-4.649090109933764
2012-02-13,1.2462228672274045
2012-02-14,5.197581955794715
2012-02-15,1.2880352535364616
2012-02-16,1.7114740946180134
2012-02-17,2.2849562457707906
2012-02-21,-1.3531071325257675
2012-02-22,-0.8149194251430135
2012-02-23,0.9018422233543927
2012-02-24,-2.2848113968838533
2012-02-27,-0.38594345734308216
2012-02-28,0.5635611127120727
2012-02-29,-1.1901456249010718
2012-03-01,2.949204310797258
2012-03-02,-1.0811074260677724
2012-03-05,-0.7963420899332562
2012-03-06,-1.9737445192425898
2012-03-07,0.030206408707691004
2012-03-08,-0.15105848339736228
2012-03-09,4.926503459267781
2012-03-12,3.590504234759061
2012-03-13,0.22189800669936793
2012-03-14,-2.2415957621419995
2012-03-15,-0.8251893767483304
2012-03-16,0.9101570099839978
2012-03-19,-0.967301839847779
2012-03-20,-0.05717750385197222
2012-03-21,0.5419776616074017
2012-03-22,-2.1568036131386115
2012-03-23,-0.9345707696052686
2012-03-26,9.295987664629445
2012-03-27,1.4335266689723312
2012-03-28,-0.23750014584786294
2012-03-29,-1.383344518731251
2012-03-30,-0.24138570848409469
2012-04-02,-1.7881770486786086
2012-04-03,3.834744756735002
2012-04-04,-8.250132613742732
2012-04-05,-1.4968354437101044
2012-04-09,-3.9336836920170315
2012-04-10,-2.103415594130793
2012-04-11,1.922258461895718
2012-04-12,1.0521441983730817
2012-04-13,0.447561196912223
2012-04-16,-4.0710128924721705
2012-04-17,-0.03103249619668507
2012-04-18,1.2943225333313537
2012-04-19,1.5193445544628033
2012-04-20,0.0
2012-04-23,-3.7485438227880064
2012-04-24,-0.3764184271526883
2012-04-25,3.3681754547997786
2012-04-26,1.7470456790431146
2012-04-27,-0.4489004582947393
2012-04-30,-0.6318632486204009
2012-05-01,1.9429567596006831
2012-05-02,0.472542803145553
2012-05-03,-4.458580296039661
2012-05-04,-1.959934654492817
2012-05-07,1.9907458387447179
2012-05-08,-7.280580992648429
2012-05-09,-0.43155212406545035
2012-05-10,9.209923906801873
2012-05-11,-2.1776510096310506
2012-05-14,-7.032272897170831
2012-05-15,-2.118079006269282
2012-05-16,-0.8531194764865657
2012-05-17,-2.112597212939384
2012-05-18,-3.5992156571353546
2012-05-21,4.296792351472564
2012-05-22,6.818138048237622
2012-05-23,0.7117646467517971
2012-05-24,-2.4144610463007012
2012-05-25,-1.5643815294831984
2012-05-29,6.1157601313017205
2012-05-30,-4.123002340954699
2012-05-31,-3.0380886354557375
2012-06-01,-4.684291705020949
2012-06-04,-0.9637770447744755
2012-06-05,0.1075447615171386
2012-06-06,4.586816135176935
2012-06-07,-0.9974117306414848
2012-06-08,3.898104080068642
2012-06-11,-3.2435226105834976
2012-06-12,1.8374062451260265
2012-06-13,0.37021718758953176
2012-06-14,-1.284703334466269
2012-06-15,1.7538570403568685
2012-06-18,6.25307013711251
2012-06-19,0.7820750884360933
2012-06-20,5.132464902720277
2012-06-21,-4.8213150231900626
2012-06-22,4.850922395462034
2012-06-25,-2.03297862245436
2012-06-26,-4.6361898490064
2012-06-27,1.1011921941162526
2012-06-28,-1.7358902003521457
2012-06-29,-0.3827820603966003
2012-07-02,-2.8855710077067735
2012-07-03,0.8515998440548728
2012-07-05,1.842034995416388
2012-07-06,-0.7714615126020742
2012-07-09,1.600533471933223
2012-07-10,-0.7010583407761316
2012-07-11,0.7645798636229165
2012-07-12,3.7069994163987534
2012-07-13,4.6311337843301565
2012-07-16,4.872058528230453
2012-07-17,-7.534946232088477
2012-07-18,-3.664529366021237
2012-07-19,0.3725618978884363
2012-07-20,-1.4986263422599408
2012-07-23,-3.619280164072461
2012-07-24,-2.71092049397882
2012-07-25,-3.027944780430151
2012-07-26,-2.8733757923882055
2012-07-27,4.789257985148098
2012-07-30,-7.601263901730035
2012-07-31,0.25562867318181326
2012-08-01,-4.360665744624044
2012-08-02,-0.5730669228098182
2012-08-03,4.385185449130912
2012-08-06,3.6014194920133527
2012-08-07,6.769492559835008
2012-08-08,-3.910201376833732
2012-08-09,1.0940648727755646
2012-08-10,1.786047501354472
2012-08-13,4.026072203053106
2012-08-14,-5.778156303156204
2012-08-15,-0.06798699838821738
2012-08-16,3.015300926562662
2012-08-17,-0.9616829433316739
2012-08-20,-1.6801874870331313
2012-08-21,-1.3647052144358331
2012-08-22,2.8447558641010713
2012-08-23,2.571001114998158
2012-08-24,-4.08490550615844
2012-08-27,-4.082218646739672
2012-08-28,1.2980548234436642
2012-08-29,-0.9807599058008929
2012-08-30,0.0
2012-08-31,0.3864182720666709
2012-09-04,-1.341333018845623
2012-09-05,-0.7132562854024213
2012-09-06,2.159722026827082
2012-09-07,2.7635955234116616
2012-09-10,-6.984499615377983
2012-09-11,1.5588145790737817
2012-09-12,1.7118794584956414
2012-09-13,4.155725657788076
2012-09-14,3.0401728182124517
2012-09-17,6.835632119999167
2012-09-18,-3.75748345639943
2012-09-19,-0.9296328732295698
2012-09-20,-0.484262000285356
2012-09-21,-2.8892497338652507
2012-09-24,2.109517079772124
2012-09-25,-10.297151317559642
2012-09-26,-0.4347841809237617
2012-09-27,3.3913498505018893
2012-09-28,2.735172722402077
2012-10-01,-0.41067902461553407
2012-10-02,2.1710669841971466
2012-10-03,-1.6921224204770806
2012-10-04,0.34073380862796726
2012-10-05,-1.7499179824391067
2012-10-08,1.2384084148066985
2012-10-09,-3.054753402798235
2012-10-10,0.10568829415890049
2012-10-11,-0.28206721576511734
2012-10-12,-2.43041039880435
2012-10-15,-1.1279156303180982
2012-10-16,2.6360227974137973
2012-10-17,2.6724151277152832
2012-10-18,-2.7437494594392358
2012-10-19,-1.0756638727857255
2012-10-22,0.3957907883581119
2012-10-23,1.9204007323020922
2012-10-24,-3.476452924755386
2012-10-25,0.36405304940293065
2012-10-26,-0.5100540154816386
2012-10-31,2.7023782094788333
2012-11-01,3.904317921317837
2012-11-02,-1.1346214690530887
2012-11-05,8.54541169780017
2012-11-06,-1.1173060776351418
2012-11-07,1.244234478282826
2012-11-08,-0.7319426054053462
2012-11-09,-3.2129972793557378
2012-11-12,2.4435143839080227
2012-11-13,1.723081247222024
2012-11-14,-0.7302590936865593
2012-11-15,-1.800676077326952
2012-11-16,3.2559562790459435
2012-11-19,3.335702070118294
2012-11-20,0.24270094706987433
2012-11-21,-1.6190893346740356
2012-11-23,-1.0526535365885423
2012-11-26,0.4347740220899892
2012-11-27,-0.3725618978884386
2012-11-28,3.3040649424605073
2012-11-29,1.3748155252516416
2012-11-30,0.38514303403013755
2012-12-03,2.337907707510119
2012-12-04,-2.1016577596203208
2012-12-05,-0.5620607096481869
2012-12-06,0.5620607096481878
2012-12-07,0.7933107035336272
2012-12-10,1.1638279631000217
2012-12-11,2.032983349469973
2012-12-12,-0.056691163208035064
2012-12-13,-4.792548145675127
2012-12-14,0.5932756633417434
2012-12-17,1.7299848525518025
2012-12-18,0.5508178069957799
2012-12-19,0.05778894853931461
2012-12-20,-0.5214417631565127
2012-12-21,-1.2567469533019797
2012-12-24,0.8201289275551458
2012-12-26,-2.0333695540616907
2012-12-27,0.29728638239602845
2012-12-28,-1.4048788700106185
2012-12-31,1.9377329568194743
2013-01-02,4.305145176462114
2013-01-03,-1.6826093223810072
2013-01-04,-1.0698537358560407
2013-01-07,-0.17456866282123162
2013-01-08,-1.940673430779464
2013-01-09,-0.11880556661983295
2013-01-10,-0.3275569714600737
2013-01-11,-1.8663830517649231
2013-01-14,1.0578793221507334
2013-01-15,1.9059651381807832
2013-01-16,0.5882259458203881
2013-01-17,0.8177754463011996
2013-01-18,0.4063675814546382
2013-01-22,1.9223232731628077
2013-01-23,2.2757045558541784
2013-01-24,2.7128660137079557
2013-01-25,-0.027055369393955853
2013-01-28,2.799807355235152
2013-01-29,-0.21056656547828695
2013-01-30,-1.1395502346822561
2013-01-31,-0.026625473127643406
2013-02-01,2.0842047435932343
2013-02-04,-1.4729230063186316
2013-02-05,1.028084280125878
2013-02-06,2.690958356692115
2013-02-07,0.7883223774381579
2013-02-08,-0.6097592333884738
2013-02-11,-2.1118606450012654
2013-02-12,-1.3890770095010818
2013-02-13,1.4671345286124442
2013-02-14,-0.46924299562574845
2013-02-15,-3.266790159300274
2013-02-19,5.871731990555487
2013-02-20,-1.901900471776333
2013-02-21,-9.178744707231846
2013-02-22,2.666053817111362
2013-02-25,-4.909463002717645
2013-02-26,0.14530682337099665
2013-02-27,1.9273001470505595
2013-02-28,-0.7721997914179564
2013-03-01,-0.5181395012707969
2013-03-04,2.648597252732997
2013-03-05,2.962958189966836
2013-03-06,2.7981661043304986
2013-03-07,1.4225744127449746
2013-03-08,0.6258180995387023
2013-03-11,1.624376943783952
2013-03-12,0.051124962873865906
2013-03-13,-0.3585074209640354
2013-03-14,-5.6193053808328886
2013-03-15,-4.325591348919968
2013-03-18,-0.39753404885669186
2013-03-19,-0.19932044572165802
2013-03-20,2.449795069245574
2013-03-21,0.16675718077539542
2013-03-22,1.679762886874991
2013-03-25,2.454622506020271
2013-03-26,0.875446731975736
2013-03-27,0.7892693521283096
2013-03-28,-0.7100577250571078
2013-04-01,14.791036109671532
2013-04-02,0.928963932648684
2013-04-03,-7.587910953199802
2013-04-04,2.1899696178275896
2013-04-05,-1.5351878032460664
2013-04-08,1.1057948795987211
2013-04-09,-3.2311900151425785
2013-04-10,3.3028865129098914
2013-04-11,4.049687456160454
2013-04-12,0.3663990331135881
2013-04-15,-1.0338966751311076
2013-04-16,5.153556408428309
2013-04-17,-0.30755079467721136
2013-04-18,3.2896218403190494
2013-04-19,1.8144151130430668
2013-04-22,4.8162609841168855
2013-04-23,1.620598532315274
2013-04-24,-1.14355431944305
2013-04-25,3.065756384127938
2013-04-26,-1.5504379964503565
2013-04-29,7.050236495837457
2013-04-30,-1.744301660057886
2013-05-01,-1.3237725799627547
2013-05-02,1.545786484789361
2013-05-03,0.8098903591576134
2013-05-06,8.68585731120817
2013-05-07,-6.941313171506462
2013-05-08,0.5031285380053775
2013-05-09,21.82924101301382
2013-05-10,10.079664889829445
2013-05-13,13.437784970843222
2013-05-14,-5.333348439649108
2013-05-15,1.9039195300193994
2013-05-16,8.373514445080312
2013-05-17,-0.8163341780065593
2013-05-20,-1.7196206479053253
2013-05-21,-2.6475961247062965
2013-05-22,-0.40038502115140473
2013-05-23,6.102913201903386
2013-05-24,4.584332899082307
2013-05-28,12.794040953224595
2013-05-29,-5.304550899468195
2013-05-30,0.30537805397507944
2013-05-31,-7.0968631808770315
2013-06-03,-5.4334246230451715
2013-06-04,2.401013043759963
2013-06-05,0.557269919627104
2013-06-06,2.0548664159700483
2013-06-07,4.705226644402661
2013-06-10,-1.9694890527272948
2013-06-11,-5.738777109796435
2013-06-12,3.3926248780119836
2013-06-13,0.4593913593257561
2013-06-14,2.1363275912987825
2013-06-17,1.8765894255266398
2013-06-18,1.1576633455572243
2013-06-19,1.239982687547746
2013-06-20,-3.925893647193869
2013-06-21,-1.0989110974938845
2013-06-24,1.930019421936079
2013-06-25,0.8926495804479042
2013-06-26,3.1907332890216087
2013-06-27,3.2844694431412047
2013-06-28,-1.7451151855140838
2013-07-01,8.752357594979822
2013-07-02,0.5446914069103483
2013-07-03,-2.2141177523888516
2013-07-05,4.122448257259886
2013-07-08,1.257777713172571
2013-07-09,1.501697568422248
2013-07-10,-0.9604504667795992
2013-07-11,2.6950164909807737
2013-07-12,3.3583085644851596
2013-07-15,-2.0532643971807745
2013-07-16,-15.442577206084723
2013-07-17,9.77665062002159
2013-07-18,-1.0197504390279215
2013-07-19,0.5446036894914779
2013-07-22,2.271787290183905
2013-07-23,0.2528909005188339
2013-07-24,-0.8509382736153352
2013-07-25,1.9286922916051286
2013-07-26,4.1985295388675095
2013-07-29,3.9624840443766858
2013-07-30,-2.1625647260585263
2013-07-31,1.9096795224891938
2013-08-01,0.9413463845989272
2013-08-02,1.7913065966589676
2013-08-05,4.7270738176447304
2013-08-06,-1.76414866810145
2013-08-07,-5.732817993611339
2013-08-08,13.401556369374457
2013-08-09,-0.3132396985279343
2013-08-12,-3.74236877569689
2013-08-13,-1.3319426896944901
2013-08-14,-4.263428424164275
2013-08-15,0.22219257859984534
2013-08-16,1.6544681746008767
2013-08-19,2.0216722201398865
2013-08-20,3.1787545474039653
2013-08-21,-1.1565514097512442
2013-08-22,6.061668278245643
2013-08-23,2.9725646112549438
2013-08-26,1.459879429706705
2013-08-27,1.6846687003756906
2013-08-28,-0.3358654933069743
2013-08-29,-0.23457971227426608
2013-08-30,1.7549553949214536
2013-09-03,-0.035515153597055496
2013-09-04,0.9895280064945339
2013-09-05,-0.4052316183617282
2013-09-06,-1.7572432181777415
2013-09-09,-3.827490340706454
2013-09-10,3.4674974962967418
2013-09-11,-1.7278965558512975
2013-09-12,0.858582232990233
2013-09-13,0.3691794783350585
2013-09-16,0.6262793778422018
2013-09-17,-0.21033224668529057
2013-09-18,-0.006015506324789147
2013-09-19,6.802177745102606
2013-09-20,3.0281045009959087
2013-09-23,-1.251040780497927
2013-09-24,0.6713557691755747
2013-09-25,1.583407032356162
2013-09-26,1.8188214585211169
2013-09-27,1.1909334905901685
2013-09-30,1.2855608538656584
2013-10-01,-0.19151984326633065
2013-10-02,-6.446951307634389
2013-10-03,-4.313879583411766
2013-10-04,4.330464078606831
2013-10-07,1.1482097498202322
2013-10-08,-4.662664539234649
2013-10-09,-3.4645903922072523
2013-10-10,2.429087743325002
2013-10-11,3.2821432797471553
2013-10-14,0.5691648852124059
2013-10-15,2.3209582448228754
2013-10-16,-0.20680337607970634
2013-10-17,-0.41488639492924284
2013-10-18,0.32768974741072426
2013-10-21,-6.0692800605133295
2013-10-22,-0.6160355315946997
2013-10-23,-4.190584763619934
2013-10-24,5.124763002941889
2013-10-25,-2.0361779407382357
2013-10-28,-4.090554498744465
2013-10-29,0.983732014212902
2013-10-30,-3.244132306525063
2013-10-31,0.45118826109646953
2013-11-01,1.3846307487505096
2013-11-04,7.728309523569009
2013-11-05,0.9147437313759407
2013-11-06,-15.673675185419386
2013-11-07,-7.834069278749039
2013-11-08,-1.3106891108583687
2013-11-11,4.777131294405201
2013-11-12,-4.885917612563874
2013-11-13,0.6509910436590075
2013-11-14,-0.7962445969614821
2013-11-15,-1.5748368519427192
2013-11-18,-10.803005726675112
2013-11-19,3.6423472329112334
2013-11-20,-4.029668607732701
2013-11-21,0.8141155349059485
2013-11-22,-0.5914301943359735
2013-11-25,-0.445879513751007
2013-11-26,-0.281763659680044
2013-11-27,5.206493862280635
2013-11-29,0.2674768677985447
2013-12-02,-2.473781723462478
2013-12-03,15.301103945550032
2013-12-04,-4.054846432207193
2013-12-05,1.0950897136886533
2013-12-06,-2.2459830920047428
2013-12-09,3.0400915776032087
2013-12-10,0.41580114062341006
